,ALLOTHL,AOA,ASDROTH,ASDRRES,BKPREM,CERT,CHBAL,EDCM,EQTOT,ESTINS,FREPP,FX,ID,INTAN,LNAG,LNAUTO,LNCI,LNCONOTH,LNCONRP,LNCRCD,LNOTCI,LNREAG,LNRECONS,LNREMULT,LNRENRES,LNRERES,LOCCOM,LOCFPSB,LOCFSB,LOCPSB,NAASSET,NACDIR,NAME,NETINC,NTRCOMOT,NTRFCFG,NTRIPC,NTRMUNI,NTRUSGOV,ORE,OTBFH1L,OTHBRF,P3ASSET,P9ASSET,PARTCONV,RBCT1CER,RBCT1J,REPDTE,RT,RWAJT,SCABS,SCASPNSUM,SCCMOG,SCCMOS,SCCOL,SCCPTG,SCFMN,SCGNM,SCMUNI,SCODOT,SCRMBPI,SCSFP,SCUST,SUBND,SZISLOTH,SZLAUTO,SZLNCI,SZLNCON,SZLNCRCD,SZLNHEL,SZLNOTH,SZLNRES,TRADEL,TRNCBO,TRNIPCOC,TRNMUNI,TRNUSGOV,UC,UCCOMRE,UCCRCD,UCLOC,UCOTHER,UCSC
0,841,18049,0,0,10447,58182,8068,0,35587,58.03262868,0,0,58182_20090630,0,122,,34366,398,0,0,42,5451,135420,5585,86040,15667,0,2342,0,2342,28833,0,OLD SOUTHERN BANK,-5216,0,0,328365,0,0,6805,0,0,3163,1902,,,29004,20090630,0,331678,0,0,,0,0,,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41451,114,0,39103,21844,0,1635,15624,0
0,8118,17347,0,0,8882,27096,26579,0,9318,66.38677848,44500,0,27096_20090630,0,0,,126879,0,0,0,10005,0,36908,14963,149403,55183,0,9042,7495,1547,47620,0,PARK AVENUE BANK,-2465,57572,0,370406,0,0,5853,0,5000,14002,3570,,,17874,20090630,0,453546,0,0,,0,10723,,3129,101,557,2613,11944,0,0,0,0,0,0,0,0,0,1322,0,0,0,40448,0,0,20318,4900,0,8,15410,0
0,3804,2626,0,0,5909,58071,23631,0,11764,79.90748044,15,0,58071_20090630,0,0,,14918,253,0,0,26,0,32177,86440,48174,7735,0,937,0,937,27821,0,LIBERTYPOINTE BANK,-3746,0,0,182544,0,0,4518,0,56,5673,0,,,11764,20090630,0,167179,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24053,0,8,17850,9868,0,0,7982,0
0,1426,10337,0,296,6453,34430,1186,0,17061,88.48001788,0,0,34430_20090630,0,0,,14614,720,47,0,2659,0,71751,0,38041,35492,0,0,0,0,22374,0,CENTENNIAL BANK,-3636,15493,0,180488,5906,0,32321,0,0,7268,3227,,,17011,20090630,0,202931,0,0,,0,376,,267,21,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11873,688,1,11453,611,0,510,10332,0
0,4894,7287,,,2057,34976,7719,,1043,92.75398743,0,,34976_20090630,1860,,,10882,4082,,0,0,,3371,1106,18638,62212,0,,,,6343,0,WATERFIELD BANK,-3524,,,203490,,,1365,,5000,4640,0,,,12207,20090630,,137603,,0,,0,0,,,,0,0,93257,,,0,,,,,,,,,,,2901,,,61905,,0,2137,0,
0,1032,6919,0,0,13198,9268,29039,0,13681,75.27940039,0,0,9268_20090630,180,754,,44186,1241,47,0,226,3441,31292,8823,43969,45525,0,1549,533,1016,12281,0,BANK OF ILLINOIS,307,1242,0,181938,30276,0,2141,3500,7841,7809,1159,,,11628,20090630,0,176620,0,0,,0,502,,539,12405,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,6901,2929,0,12239,5932,0,1551,4756,0
0,3619,8955,0,0,9257,27126,35099,0,28503,74.20119758,32916,0,27126_20090630,0,0,,20952,2235,8,0,14447,1317,101951,40868,211305,60795,0,903,903,0,49320,0,SUN AMERICAN BANK,-20612,9348,0,422176,3231,0,5019,51000,58000,16573,8015,,,29201,20090630,0,467678,0,0,,0,6870,,22563,29006,0,316,85,0,0,0,0,0,0,0,0,0,0,0,0,0,24580,0,7,34015,18622,0,1206,14187,0
0,3936,51332,0,7579,31234,38129,56453,0,40925,77.27322347,0,0,38129_20090630,4299,0,,29781,10822,4844,0,363,5233,67028,141795,253980,101986,0,0,0,0,32636,0,RAINIER PACIFIC BANK,-8187,0,0,392330,12933,0,8077,6837,281421,2136,8371,,,65297,20090630,0,1036175,0,0,,0,0,,19790,0,9376,0,0,36280,0,0,0,0,0,0,0,0,0,0,0,0,85736,3671,2,54977,10233,0,18335,26409,0
0,148,602,0,0,443,58352,2048,0,4430,70.69234218,0,0,58352_20090630,0,0,,2188,428,104,0,1750,0,8801,0,19423,6560,0,547,6,541,2365,0,CARSON RIVER COMMUNITY BANK,-1130,13043,0,27214,1084,0,2851,0,0,2264,0,,,4488,20090630,0,44975,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5398,0,0,5321,2172,0,2969,180,0
0,36987,128059,,,2915,32423,14237,,327126,68.33118991,0,,32423_20090630,0,,,176555,14149,,0,10,,943495,991128,820811,683805,0,,,,262308,0,LA JOLLA BANK FSB,48879,,,2438024,,,10890,,976000,153419,12083,,,298127,20090630,,3076626,,0,,0,0,,,,0,0,0,,,25000,,,,,,,,,,,89824,,,209340,,0,22037,854,
0,5852,25506,0,0,10209,29952,5893,0,35883,87.1358176,0,0,29952_20090630,0,0,,39974,314,0,0,63,2481,187028,8809,34988,83399,0,3733,679,3054,47182,0,GEORGE WASHINGTON SB,-7120,0,0,327963,4000,0,1731,3700,3700,9990,0,,,35800,20090630,0,380491,0,0,,0,0,,1817,2021,9396,1507,333,0,0,0,0,0,0,0,0,0,0,0,0,0,29767,0,0,53064,40526,0,6863,5675,0
0,251,422,0,0,816,3287,3622,0,4145,85.19795658,0,0,3287_20090630,0,1598,,5097,4569,0,0,23,1724,0,568,1802,4764,0,0,0,0,14,0,LA COSTE NATIONAL BANK,116,580,0,33090,0,0,0,0,0,262,14,,,4138,20090630,0,19038,0,0,,0,0,,576,2282,5236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,4844,0,0,0,0,0,0,0,0
0,521,7144,0,0,2652,57586,11784,0,13160,76.4310783,496,0,57586_20090630,0,0,,22068,304,0,0,545,0,19685,0,18491,47924,0,200,0,200,9629,0,MARCO COMMUNITY BANK,-2851,0,0,105809,0,0,5224,0,0,3815,0,,,7268,20090630,0,100215,0,0,,0,1029,,2351,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26166,0,0,10777,5640,0,4788,349,0
0,44,1117,0,0,193,15448,2631,0,685,79.13853191,0,0,15448_20090630,1,914,,5012,408,0,0,1074,1332,1373,0,2604,451,0,0,0,0,2420,0,1ST AMERICAN STB OF MN,-1077,0,0,11132,3035,0,653,1500,1510,188,0,,,684,20090630,0,14355,0,0,,0,91,,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3855,298,0,1586,36,0,0,1550,0
0,3496,15268,0,0,11748,16730,11960,0,13298,77.0967478,0,0,16730_20090630,1,0,,29650,1152,1576,1455,2295,0,65491,3720,58709,114621,0,435,10,425,24351,0,AMERICAN MARINE BANK,-19978,7473,0,281815,4416,0,7006,29500,48083,8412,2601,,,13170,20090630,0,284145,0,0,,0,33456,,0,0,25277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23238,261,61,50073,4222,9846,21902,14103,0
0,27187,72337,0,0,4198,23011,37817,0,131785,57.12945201,0,0,23011_20090630,0,0,,230779,6353,1403,0,822,0,857952,512986,494527,61770,88,13860,13860,0,216702,0,FIRST REGIONAL BANK,-109765,260938,94,1625590,1949,0,21311,110000,110000,43024,16194,,,131181,20090630,0,2230263,0,0,,0,0,,23753,0,0,0,0,0,2249,0,0,0,0,0,0,0,0,0,0,0,125471,0,45,274550,130262,0,0,144288,0
0,16329,41539,0,0,25545,5702,96930,0,73304,65.39498787,190,0,5702_20090630,147,0,,80715,51668,0,0,4236,21672,230306,12831,257985,299435,0,3308,3308,0,103752,0,COMMUNITY BANK&TRUST,-5065,42648,0,997530,22880,0,31038,20000,80250,48884,5118,,,73179,20090630,24500,972893,0,0,,0,0,,19147,38149,42778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,15103,53390,0,50433,23033,0,8902,18498,0
0,636,1551,0,0,306,16133,10301,0,4203,82.99469888,0,0,16133_20090630,1935,12192,,7148,2702,31,0,722,4811,2768,202,7026,3087,0,0,0,0,2412,0,MARSHALL BANK NATIONAL ASSN,-3710,1171,0,31155,6620,0,0,0,0,2148,0,,,2042,20090630,0,46522,0,0,,0,0,,6356,0,2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16903,1466,0,8381,16,0,0,8365,0
0,9310,21758,0,0,24533,5672,111198,0,39289,91.41576236,0,0,5672_20090630,0,5978,,30799,6181,0,0,1688,36762,311431,9762,118192,59519,0,1326,748,578,176300,0,FLORIDA COMMUNITY BANK,-10106,274044,0,506111,13106,0,83929,15000,50000,15890,21638,,,40183,20090630,0,700906,0,0,,0,58404,,257,25441,1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13641,16951,0,36197,18070,0,2495,15632,0
0,8765,21453,0,0,16387,16480,85327,0,22160,72.7337699,0,0,16480_20090630,4590,917,,43560,28573,1258,0,3295,13160,154284,10528,173658,176595,0,9034,9034,0,100935,0,FIRST NB OF GEORGIA,-42384,62481,0,612566,38903,0,41988,12000,52000,10525,1667,,,20581,20090630,0,689157,0,0,,0,15580,,25128,1398,48518,673,2184,1230,0,0,0,0,0,0,0,0,0,0,0,0,36622,14795,0,55179,15090,0,10703,29386,0
0,6767,35742,0,0,22124,22469,189135,0,44263,96.5298367,0,0,22469_20090630,0,74414,,121391,4642,9250,0,4160,53534,218749,16482,227355,69585,0,1427,1244,183,111309,0,COLUMBIA RIVER BANK,-29622,0,0,872005,32289,0,11302,23000,23421,46470,0,,,44012,20090630,0,855241,0,0,,0,0,,1203,16435,5983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86704,1925,0,118353,5474,0,12405,100474,0
0,3585,15534,0,0,3604,20501,52504,0,14159,76.9906308,0,0,20501_20090630,0,0,,48489,2788,1299,1291,37,0,88287,39451,165304,54201,0,974,974,0,35442,0,EVERGREEN BANK,-18635,78031,0,319168,2032,0,5701,34375,64425,19706,1887,,,14044,20090630,0,386165,0,0,,0,0,,2390,162,2601,0,0,0,9962,0,0,0,0,0,0,0,0,0,0,0,8919,15518,7,49976,13997,9305,5370,21304,0
0,9802,38236,,,9646,32498,41434,,95790,90.61790787,4510,,32498_20090630,45573,,,49131,734,,258,835,,276259,11646,111834,524441,0,,,,69768,0,CHARTER BANK,12015,,,811520,,,9186,,382299,20226,11572,,,90336,20090630,,855057,,0,,0,0,,,,0,0,88241,,,0,,,,,,,,,,,36056,,,268047,,0,21257,0,
0,122,684,0,0,1107,8265,1885,0,212,97.42135121,0,0,8265_20090630,0,1307,,3294,796,0,0,15,1466,1677,680,4837,3864,0,0,0,0,1900,0,BANK OF LEETON,-1677,0,0,20078,0,0,389,1000,1000,692,63,,,212,20090630,0,18575,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,561,0,540,82,0,0,458,0
0,1381,8238,0,0,1838,57147,91802,0,16923,83.17019235,0,0,57147_20090630,0,0,,32556,288,1302,0,1519,14051,100393,40518,92701,35599,0,1735,1735,0,73296,0,PREMIER AMERICAN BANK,-6561,14099,0,311734,0,0,2300,18000,18000,21273,0,,,16877,20090630,0,310483,0,0,,0,798,,540,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,36460,0,0,15823,5156,0,5296,5371,0
0,4738,52315,0,0,13860,1252,28648,0,48795,79.99479887,0,0,1252_20090630,0,19623,,30271,5403,458,1452,2931,10663,329389,17452,157327,71622,0,4721,3358,1363,162429,0,BARNES BANKING CO,-53910,0,0,770294,4447,0,39272,0,1768,22431,0,,,33709,20090630,0,702427,0,0,,0,1225,,113464,36940,3180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42545,413,24,108567,31807,5863,51327,19570,0
0,624,961,0,0,371,17522,1131,0,1180,91.5827131,38,0,17522_20090630,0,84,,5198,1237,0,0,0,85,2402,519,6301,7418,233,0,0,0,1609,0,ST STEPHEN STATE BANK,-801,0,0,17591,169,0,90,0,0,806,19,,,1180,20090630,0,23312,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5444,833,0,2695,0,0,894,1801,0
0,611,430,0,0,3631,34705,3614,0,3239,87.47835954,0,0,34705_20090630,216,0,,24779,1342,129,0,2536,147,4649,5343,6331,17257,95,0,0,0,7335,0,TOWN COMMUNITY BANK&TRUST,-1574,313,0,61230,3622,0,200,0,0,4205,0,,,3022,20090630,0,64844,0,0,,0,0,,60,0,0,0,0,0,1496,0,0,0,0,0,0,0,0,0,0,0,3374,30,0,6278,13,0,942,5323,0
0,7611,58184,0,0,25370,22977,135399,0,46811,81.36259501,0,0,22977_20090630,158,8019,,185288,2087,1138,2295,3781,3998,376172,55180,278928,172371,0,2735,2635,100,115894,0,HORIZON BANK,-71005,0,0,1133399,11897,0,22537,112000,133956,29430,14,,,45301,20090630,8373,1140511,0,0,,0,28704,,5296,1104,15068,0,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,19905,7147,0,181595,49809,9303,40180,82303,0
0,53969,192926,,,23474,28536,78992,,350796,88.42086708,0,,28536_20090331,44,,,70811,1595,,2063,4320,,4189,1967164,142842,4248438,0,,,,475484,0,FIRST FED BK OF CA A FSB,-50957,,,4683771,,,98081,,1595000,231971,0,,,347897,20090331,,3852855,,0,,0,39379,,,,0,0,260688,,,0,,,,,,,,,,,147877,,,154684,,0,95608,0,
0,18866,127410,106237,0,6595,26348,69161,0,241434,86.04277662,0,0,26348_20090331,3903,0,,58464,63,0,0,0,0,377159,1733727,563484,10849,0,10882,10882,0,187876,0,IMPERIAL CAPITAL BANK,-15536,5598,0,3037794,0,0,48948,209222,1124794,109659,0,,,236905,20090331,0,3617752,0,0,,0,171869,,120994,0,0,4460,796909,,279514,0,0,0,0,0,0,0,0,0,0,0,87687,0,0,114665,69957,0,0,44708,0
0,6907,49147,0,0,2864,26820,122154,0,16721,9.093430231,178485,0,26820_20090331,0,1933,,84021,183,0,0,1092,1851,35261,5042,70621,1058,0,0,0,0,2389,0,INDEPENDENT BANKERS BANK,-8696,0,0,204577,0,0,0,12500,37800,2992,0,,,53454,20090331,0,724153,0,0,,0,13662,,134707,6678,34142,49678,3722,,0,0,0,0,0,0,0,0,0,0,0,216715,337,0,0,69986,13492,0,0,56494,0
0,20823,50739,,,5224,32276,140317,,99632,92.59390835,182500,,32276_20090331,7708,,,53112,168335,,0,2767,,228404,78022,62688,811864,0,,,,155465,0,NEW SOUTH FSB,-10458,,,1356227,,,48556,,234084,64377,0,,,102748,20090331,,1139714,,0,,0,86424,,,,0,0,1522,,,0,,,,,,,,,,,8955,,,180270,,0,7842,0,
0,1990,8212,0,0,5970,1006,3955,0,12632,76.40581521,0,0,1006_20090331,27,0,,11660,1414,40,2,85,0,14414,3246,76697,38303,0,145,95,50,11797,0,CITIZENS STATE BANK,-556,0,0,118904,22451,0,10246,4000,7563,3976,1952,,,12856,20090331,0,170373,0,0,,0,0,,4955,0,5010,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,32933,1298,0,14390,1461,0,8506,4423,0
0,3416,40339,,,77482,32167,325399,,107527,83.49448425,0,,32167_20090331,896,,,19072,19490,,13359,668,,501282,46900,210627,663488,0,,,,170824,0,PEOPLES FIRST COMMUNITY BANK,-46479,,,1584312,,,119971,,153000,62311,3449,,,107650,20090331,,1522528,,0,,0,0,,,,2415,0,0,,,0,,,,,,,,,,,203397,,,159863,,27278,58009,0,
0,703,2194,0,0,1136,58315,19390,0,28719,69.96545775,0,0,58315_20090331,0,0,,52627,410,1399,0,16728,1388,93819,217,56985,15469,0,586,586,0,11247,0,ROCKBRIDGE COMMERCIAL BANK,368,0,0,227577,0,0,4245,0,0,17995,0,,,28643,20090331,0,243617,0,0,,0,0,,0,19402,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21984,0,0,24074,8115,0,1741,14218,0
0,2102,17137,0,0,2984,4731,64264,0,32732,75.05763286,5659,0,4731_20090331,751,2580,,99424,1890,28,0,10566,2365,138906,30872,130549,26390,0,2886,2886,0,29590,0,SOLUTIONSBANK,-9588,5075,0,338928,17944,0,3298,35000,71500,5763,0,,,31608,20090331,0,431819,0,0,,0,5594,,5102,0,2374,0,2217,,0,0,0,0,0,0,0,0,0,0,0,2,58996,168,1,50804,20830,0,1248,28726,0
0,348,624,0,0,1147,58399,4011,0,2393,85.55323077,0,0,58399_20090331,0,0,,4638,291,1110,0,0,0,10703,0,8910,3222,10,0,0,0,2745,0,VALLEY CAPITAL BANK NA,-1729,24379,0,7921,0,0,5320,0,0,1078,0,,,2393,20090331,0,35826,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8242,0,0,2435,1358,0,0,1077,0
0,5931,10854,0,0,1221,22846,26263,0,-9540,60.39482556,9039,0,22846_20090331,6383,0,,44568,638,0,0,197,0,12225,21615,54737,240058,0,2736,2736,0,60536,0,REPUBLIC FEDERAL BANK NA,-11522,0,0,256231,0,0,11338,50000,75084,19777,192,,,18036,20090331,0,509084,0,0,,0,4326,,4880,12917,5318,16094,3535,,0,8950,0,0,0,0,0,0,0,0,0,0,126757,0,63,31343,0,0,0,31343,0
0,733,3605,,,1743,32583,30036,,801,88.19542309,2111,,32583_20090331,142,,,8465,241,,0,34,,6455,2949,34636,97175,100,,,,3934,0,GREATER ATLANTIC BANK,-2008,,,173917,,,1346,,25000,4937,904,,,7172,20090331,,148065,,0,,0,0,,,,0,2950,3500,,,0,,,,,,,,,,,16244,,,91466,,0,85927,851,
0,1047,4881,0,0,1172,10440,24273,0,7488,85.397988,1437,0,10440_20090331,0,262,,40316,6607,28,0,253,301,57495,5868,26538,21064,0,14027,416,13611,16728,0,BENCHMARK BANK,-830,50319,0,104836,6165,0,270,0,6600,7065,911,,,10860,20090331,468,189488,0,0,,0,10758,,409,0,7714,0,18192,,0,0,0,0,0,0,0,0,0,0,0,4,35056,5792,4,34249,11940,0,4822,17487,0
0,326354,671015,,,83951,29776,1693011,,690629,91.6895047,700000,,29776_20090331,152471,,,90657,10682,,29,16828,,2056749,2843,1196,8317138,0,,,,1392271,0,AMTRUST BANK,-64559,,,10130335,,,520877,,2356183,535314,2249,,,693942,20090331,,8682335,,0,,0,0,,,,55,0,64356,,,0,,,,,,,,,,,186117,,,7372546,,0,179339,5786,
0,568,1290,0,0,1130,12080,5730,0,2863,79.26504709,0,0,12080_20090331,0,916,,2172,3203,0,0,301,8876,6191,187,12846,6794,0,71,71,0,2326,0,TATTNALL BANK,-254,10831,0,25506,5340,0,4744,1106,1370,449,0,,,2807,20090331,0,48101,0,0,,0,1497,,514,0,3033,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,16132,389,16,1899,536,0,291,1072,0
0,2997,2672,0,0,8067,26290,29531,0,7482,72.11366699,0,0,26290_20090331,3,0,,8067,1302,182,0,0,0,30334,0,14943,5917,0,674,0,674,7948,0,FIRST SECURITY NATIONAL BANK,-4718,0,0,103589,0,0,36872,0,0,7701,0,,,7564,20090331,0,107614,0,0,,0,0,,132,0,668,908,0,,0,0,0,0,0,0,0,0,0,0,0,0,23004,0,0,1962,1962,0,0,0,0
0,3441,12328,0,0,10044,34663,23873,0,60249,81.48383396,15549,0,34663_20090331,17320,0,,84412,5768,2705,0,2516,3090,337136,4160,183622,77542,0,6143,5715,428,92825,0,BUCKHEAD COMMUNITY BANK,-6437,4390,0,747687,22310,94,36656,19000,25000,53161,17997,,,43804,20090331,0,766883,0,0,,0,20428,,3540,29442,2593,805,390,,14964,10000,0,0,0,0,0,0,0,0,0,0,70138,12953,817,59450,31377,0,8020,20053,0
0,150,778,0,0,976,58016,9980,0,4606,85.51966702,0,0,58016_20090331,0,0,,5547,45,23,0,93,0,11025,1355,19763,23930,0,0,0,0,7621,0,COMMERCE BANK OF SW FL,-729,0,0,52148,0,0,1678,4669,4669,2976,1686,,,4606,20090331,0,57484,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12890,0,0,4811,1212,0,1352,2247,0
0,573,1180,0,0,459,57914,7045,0,5229,64.70642626,0,0,57914_20090331,0,0,,35124,262,27,0,0,0,31073,2100,56433,6608,0,265,0,265,6926,0,PACIFIC COAST NATIONAL BANK,-3823,15633,0,103821,99,0,359,0,0,3094,665,,,5229,20090331,0,137258,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,31728,0,0,26503,2939,0,5135,18429,0
0,12740,142198,0,0,74043,22427,293555,0,138902,80.75861882,77849,0,22427_20090331,0,2325,,74018,713,7089,602,9534,0,808595,17911,500431,539251,0,4075,999,3076,213664,0,ORION BANK,2165,383090,0,1669145,120699,0,37931,329500,362500,50749,0,,,151611,20090331,0,2000035,9162,0,,0,124104,,96539,1613,5239,8390,64412,,0,15000,0,0,0,0,0,0,0,0,0,0,27318,1073,6,172599,99909,3667,61478,7545,0
0,1490,15412,,,9772,32267,61975,,35074,93.05111922,772,,32267_20090331,423,,,38378,2319,,1223,14,,143610,18943,95446,441918,0,,,,92228,0,CENTURY BANK A FSB,-5326,,,665401,,,30618,,145000,39159,323,,,40591,20090331,,655101,,0,,0,0,,,,0,1530,41216,,,8000,,,,,,,,,,,43592,,,45735,,5146,12641,85,
0,163929,499237,0,0,144709,32469,636307,0,1463760,46.62853382,750000,430112,32469_20090331,457854,0,,1992235,2475,4325,0,4136,0,1891237,1118679,2362535,599087,45734,154546,100983,53563,672034,0,UNITED COMMERCIAL BANK,-108113,0,0,7403771,457305,0,28755,425088,1813558,215804,25492,,,1044330,20090331,25000,9676955,0,0,,0,315524,,864173,100240,432905,67129,419512,,99891,125000,0,0,0,0,0,0,717516,0,0,120,332914,0,161,2027944,746317,0,137608,1144019,0
0,239,160,0,0,730,19450,983,0,1165,94.42613853,0,0,19450_20090331,0,0,,209,50,0,0,6,62,1025,2788,7272,10867,0,0,0,0,1320,0,GATEWAY BANK OF ST LOUIS,-800,0,0,21667,2943,0,3879,0,0,712,133,,,1165,20090331,0,22461,0,0,,0,0,,47,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4158,0,0,1353,506,0,59,788,0
0,1993,2587,0,0,5269,35074,3978,0,9071,75.42337176,5486,0,35074_20090331,0,100,,43230,1224,192,0,323,346,26464,5115,59996,31366,0,1117,0,1117,12970,0,PROSPERAN BANK,-121,0,0,150944,2370,0,2464,0,5417,2218,1388,,,11244,20090331,0,178713,6880,0,,0,0,,0,0,150,0,21063,,0,0,0,0,0,0,0,0,0,0,0,0,24858,3226,2,20058,4500,0,5265,10293,0
0,160,665,,,484,30329,1447,,404,100,0,,30329_20090331,0,,,10,174,,0,0,,0,0,407,6943,0,,,,577,0,HOME FEDERAL SAVINGS BANK,-107,,,11435,,,458,,0,1586,0,,,329,20090331,,6711,,0,,0,0,,,,0,0,255,,,0,,,,,,,,,,,2175,,,1,,0,0,0,
0,471,2149,0,0,3359,22286,16596,0,8158,89.50198455,0,0,22286_20090331,0,0,,12137,7391,0,0,0,1587,35638,0,30962,26038,0,0,0,0,5352,0,UNITED SECURITY BANK,-792,72889,0,62676,1707,0,13388,0,1500,2569,2622,,,8625,20090331,0,120357,0,0,,0,0,,0,1984,1895,1073,0,,2025,0,0,0,0,0,0,0,0,0,0,0,10878,770,0,2520,1968,0,76,476,0
0,2419,26898,0,0,2531,18776,36786,0,36415,72.34144705,0,0,18776_20090331,0,0,,7477,3826,0,0,90,0,134931,35824,82507,3585,0,22,22,0,10017,0,NORTH HOUSTON BANK,332,26898,0,217741,0,0,7376,31000,31000,10000,297,,,25314,20090331,0,284467,0,0,,0,0,,0,0,0,9278,3897,,0,0,0,0,0,0,0,0,0,0,0,114,37439,0,5,69292,67915,0,0,1377,0
0,1510,15401,0,0,414,33782,12945,0,22407,81.24648372,0,0,33782_20090331,0,4371,,11216,6677,208,0,116,2486,45166,40374,86632,10810,0,15,15,0,4989,0,MADISONVILLE STATE BANK,415,39266,0,132159,2796,0,115,10000,10308,7807,0,,,18585,20090331,0,189133,0,0,,0,0,,1080,0,235,4937,1187,,0,0,0,0,0,0,0,0,0,0,0,0,31761,1246,0,2479,1315,0,0,1164,0
0,603,4916,0,0,639,25222,1847,0,9046,74.40935219,0,0,25222_20090331,0,2328,,1638,4757,0,0,0,1485,9240,22369,41529,9702,25,0,0,0,2544,0,CITIZENS NATIONAL BANK,347,20864,0,36500,390,0,475,15100,15100,2324,0,,,9561,20090331,0,95171,0,0,,0,0,,183,41,0,1487,339,,0,0,0,0,0,0,0,0,0,0,0,0,18456,1003,0,920,633,0,0,287,0
0,34958,275319,0,7619,77071,11677,129545,0,388105,75.41391252,0,9714,11677_20090331,36426,0,,197756,7722,809,1035,241916,2015,980141,483425,1593478,571144,0,93285,62043,31242,135777,0,PARK NATIONAL BANK,7195,61101,0,2536367,15951,0,68657,377500,1412500,134731,0,,,383391,20090331,0,4592679,0,0,,0,1392,,8716,249,12394,52224,156377,,1372,0,0,0,0,0,0,0,0,0,0,44,400121,3740,318,777498,425077,6885,238660,106876,0
0,14207,148251,0,0,25009,30006,6597,0,176814,76.04329361,0,0,30006_20090331,55696,0,,48411,529,42,376,6831,0,605924,314497,424725,229612,0,0,0,0,49856,0,PACIFIC NATIONAL BANK,582,0,0,1118268,125297,0,8701,404000,404000,24319,0,,,134591,20090331,0,1945732,0,0,,0,0,,0,0,0,41839,26525,,0,0,0,0,0,0,0,0,0,0,0,0,81885,1,0,918448,720053,7139,165190,26066,0
0,35830,623743,12777,2872,46965,34659,318466,0,321662,73.36512489,0,0,34659_20090331,50423,0,,136498,892,1858,2725,27263,0,1817107,577756,1749457,702481,0,12783,0,12783,140307,0,CALIFORNIA NATIONAL BANK,905,3707,0,4548487,11125,0,105261,1297000,1297000,177345,724,,,232001,20090331,0,6483394,0,0,,0,147607,,25566,992,0,50841,194905,,0,0,0,0,0,0,0,0,0,0,0,0,275358,842,27,1826500,980004,27359,709492,109645,0
0,10858,205054,0,0,29749,23594,201072,0,138723,63.69094367,0,0,23594_20090331,0,0,,198437,994,571,731,18940,425,816708,285716,1013606,302021,0,1397,1397,0,21064,0,SAN DIEGO NATIONAL BANK,-21602,55111,0,2164814,45267,0,20031,602900,602900,99044,2895,,,152331,20090331,3209,2982875,0,0,,0,0,,0,0,1205,45492,85353,,2260,0,0,0,0,0,0,0,0,0,0,0,133309,40,208,978212,614558,7771,205755,150128,0
0,847,1706,0,0,3695,35291,746,0,1161,77.38634343,5358,0,35291_20090331,0,0,,3281,267,0,0,44,0,33892,2623,12350,21334,0,0,0,0,30443,0,COMMUNITY BANK OF LEMONT,-4093,0,0,67356,0,0,299,3100,3100,4672,432,,,1104,20090331,0,78118,0,0,,0,0,,2806,0,817,0,0,,0,3000,0,0,0,0,0,0,0,0,0,0,5057,0,0,5754,2658,0,2972,124,0
0,874,13830,0,0,9075,32218,4560,0,17492,64.04155125,0,0,32218_20090331,4170,0,,1208,77,4,0,173,0,45409,34445,40420,26613,0,0,0,0,10554,0,BANK USA NATIONAL ASSN,-108,71265,0,65224,1494,0,976,20000,20000,1948,0,,,14400,20090331,0,161248,0,0,,0,0,,0,0,0,2864,678,,0,0,0,0,0,0,0,0,0,0,0,190,5721,0,0,21580,15969,0,4521,1090,0
